Te ni zbar zbar_TF eta ne energy_e energy_e_Te energy_i_Ti iter
eV cm^-3 d.u. d.u. d.u. cm^-3 J.m^-3 J.m^-3 J.m^-3 d.u.
         62.162059784     0.999994254E+017     0.188035576E+002     0.195535004E+002    -0.142688460E+002     0.188034595E+019     0.111972966E+009     0.280908276E+008     0.149391029E+007   16
         62.662559509     0.999994254E+017     0.188189244E+002     0.196150208E+002    -0.142800580E+002     0.188188269E+019     0.112387386E+009     0.283401432E+008     0.150593856E+007   16
         63.163063049     0.999994254E+017     0.188329942E+002     0.196759576E+002    -0.142912440E+002     0.188328974E+019     0.112786274E+009     0.285878614E+008     0.151796692E+007   16
         63.663562775     0.999994254E+017     0.188458757E+002     0.197363171E+002    -0.143023992E+002     0.188457795E+019     0.113170913E+009     0.288340982E+008     0.152999518E+007   16
         64.164062500     0.999994254E+017     0.188576701E+002     0.197961065E+002    -0.143135199E+002     0.188575747E+019     0.113542506E+009     0.290789687E+008     0.154202344E+007   16
         64.664566040     0.999994254E+017     0.188684714E+002     0.198553331E+002    -0.143246024E+002     0.188683767E+019     0.113902171E+009     0.293225813E+008     0.155405180E+007   16
         65.165061951     0.999994254E+017     0.188783660E+002     0.199140024E+002    -0.143356432E+002     0.188782720E+019     0.114250929E+009     0.295650301E+008     0.156607997E+007   16
         65.665565491     0.999994254E+017     0.188874338E+002     0.199721226E+002    -0.143466398E+002     0.188873405E+019     0.114589742E+009     0.298064159E+008     0.157810833E+007   16
         66.166061401     0.999994254E+017     0.188957479E+002     0.200296987E+002    -0.143575891E+002     0.188956553E+019     0.114919473E+009     0.300468177E+008     0.159013650E+007   16
         66.666564941     0.999994254E+017     0.189033757E+002     0.200867387E+002    -0.143684893E+002     0.189032839E+019     0.115240933E+009     0.302863235E+008     0.160216486E+007   16
         67.167068481     0.999994254E+017     0.189103785E+002     0.201432481E+002    -0.143793382E+002     0.189102875E+019     0.115554855E+009     0.305250040E+008     0.161419321E+007   16
         67.667564392     0.999994254E+017     0.189168127E+002     0.201992325E+002    -0.143901338E+002     0.189167224E+019     0.115861906E+009     0.307629247E+008     0.162622139E+007   16
